transaction_id,customer_id,transaction_timestamp,transaction_amount,currency,merchant_id,merchant_category,payment_method,channel,device_type,device_id,ip_address,customer_age,customer_region,account_age_days,is_international,previous_fraud_flag,fraud_label
TXNV9INO5,CUSTOTDUOZ,2023-02-19 23:40:00,37135.46,INR,MRC4HY9W8,Gaming,UPI,POS,Tablet,DEVOPB4S7,118.228.241.90,28,Singapore,1401,0,0,0
TXNHC9AFJ,CUSTGEZ0OU,2023-11-13 09:29:00,546835.31,INR,MRC4PE8B0,Fashion,UPI,Mobile App,Android,DEVXT9GGJ,60.164.187.146,37,UAE,3220,1,0,1
TXN5CZ4V6,CUSTS8JIUS,2023-09-06 10:30:00,32647.16,INR,MRC46W9NA,Luxury,Credit Card,Mobile App,Android,DEVLEM0WW,195.37.10.52,64,India,2955,1,0,0
TXNIQ11S3,CUSTVHUZ1L,2023-12-24 07:17:00,26768.73,INR,MRC2UY5U9,Travel,Credit Card,Mobile App,Web,DEV51TQLT,213.137.133.73,54,Singapore,3404,1,0,0
TXNHUO3YT,CUST4VXAM1,2023-06-03 21:19:00,10523.61,INR,MRC65HGMP,Grocery,UPI,Mobile App,iOS,DEVT7GGF3,245.161.164.105,21,Germany,2397,1,0,0
TXNWKP96C,CUSTKAV2H2,2023-07-31 06:35:00,12295.45,INR,MRCMG3IDF,Electronics,Credit Card,Online,Android,DEVWHZW5T,227.54.244.236,30,Germany,1976,1,0,1
TXNZZY37H,CUSTRWX5BA,2023-11-19 23:42:00,26119.49,INR,MRC7B90DV,Luxury,Credit Card,POS,Tablet,DEVWH8R7H,221.135.165.153,45,UAE,2080,1,0,0
TXNBWNOE1,CUSTK5WQE5,2023-01-03 10:18:00,18408.76,INR,MRCG6JS58,Fashion,Net Banking,Mobile App,Android,DEV31T2OO,29.51.130.130,48,USA,1857,0,0,0
TXNKZ03C2,CUSTRVHOSU,2023-11-05 23:51:00,17725.62,INR,MRC7FPMXV,Pharma,Debit Card,Online,Tablet,DEV71NTD3,217.140.193.53,35,USA,385,0,0,0
TXN0O9QKQ,CUSTJ7ZRYV,2023-10-17 22:34:00,39582.29,INR,MRCJWFKJ4,Gaming,Wallet,Mobile App,Web,DEVIL48L3,112.133.4.35,55,Germany,3375,1,0,0
TXNWHNZP6,CUST0FH24V,2023-02-28 14:51:00,33582.83,INR,MRC7P7M4W,Electronics,Net Banking,POS,Web,DEVJDSDGT,28.177.86.224,18,USA,1864,1,0,0
TXNHVZTGX,CUSTWN67KG,2023-01-18 15:44:00,14021.46,INR,MRCBPVXZK,Gaming,Wallet,Mobile App,Web,DEV3ZWEQO,152.196.223.186,34,India,1024,1,0,1
TXNJGTBAO,CUSTCWXR51,2023-06-07 16:58:00,29516.36,INR,MRCJS4V4H,Grocery,Net Banking,Online,Android,DEVU0BW4H,61.133.63.238,64,USA,3303,1,0,1
TXN7XU65E,CUSTNZMHXG,2023-01-29 14:50:00,41021.01,INR,MRCXFQ59Z,Pharma,Debit Card,Mobile App,Web,DEVKOCL3F,99.142.24.107,36,UK,2073,1,0,1
TXNYOM89B,CUSTXCC503,2023-12-12 08:22:00,13165.75,INR,MRCAMMX3V,Gaming,Credit Card,Mobile App,Tablet,DEVKWKNL3,205.60.222.34,54,Singapore,186,1,0,0
TXNEQ52S2,CUSTGT89C9,2023-12-02 10:57:00,48362.09,INR,MRC9F4VY6,Fashion,Debit Card,Online,Web,DEV9N570E,156.191.155.94,43,Singapore,491,1,0,1
TXN67C8IY,CUST5YEMQJ,2023-10-05 17:32:00,17092.67,INR,MRCMANSZ5,Gaming,Credit Card,Online,Tablet,DEV9X9WLM,129.2.60.233,19,UK,292,0,0,0
TXNGMQ5SS,CUSTKDSABT,2023-01-14 04:38:00,12027.26,INR,MRC45K8PN,Fashion,Credit Card,POS,Android,DEVER3UY0,244.86.70.218,21,Singapore,622,0,0,0
TXNKXIHPE,CUSTVILK7E,2023-11-05 06:42:00,19011.65,INR,MRCJ5B22P,Pharma,Wallet,Mobile App,iOS,DEVLSGIJX,183.207.98.41,70,USA,1783,1,0,1
TXN9D4H9Q,CUST6ABVIQ,2023-12-08 04:14:00,30487.63,INR,MRCOSCDUC,Travel,Wallet,Mobile App,Web,DEV5KUEJ7,127.5.23.36,46,UK,3106,1,0,0
TXN0V1VHC,CUSTYGPBAZ,2023-06-17 19:27:00,17137.45,INR,MRC6A9AF2,Pharma,Credit Card,Mobile App,Tablet,DEVEZRZO0,2.227.79.23,61,Singapore,893,0,0,0
TXNCR4XUB,CUSTTYSRVG,2023-02-08 12:20:00,12090.56,INR,MRCMONOH7,Pharma,UPI,POS,Web,DEVUYO31M,10.75.71.22,30,Germany,235,1,0,0
TXNQWM8YE,CUSTKII8T0,2023-06-06 16:57:00,1739.56,INR,MRCGOAAKX,Pharma,Debit Card,POS,Tablet,DEVM6THDY,184.213.118.162,34,India,155,1,0,0
TXNMOTOXE,CUST3IH1L6,2023-11-13 16:54:00,1056.76,INR,MRCEDHGTS,Travel,Wallet,Online,Android,DEVQCDR6G,217.60.169.158,34,Germany,2286,1,0,0
TXNSDAW6U,CUSTCWFPMK,2023-11-16 06:13:00,39129.39,INR,MRC2JGAQ6,Gaming,Wallet,Online,Web,DEV3F4KK2,252.35.121.115,29,UAE,3437,1,0,1
TXNG01QGM,CUSTDWFGXF,2023-04-11 16:08:00,26074.33,INR,MRCIRBKYX,Fashion,Wallet,Mobile App,Tablet,DEV7UHBZ2,130.216.190.210,70,Germany,1641,1,0,0
TXN995XIG,CUSTLS2JJY,2023-02-28 14:12:00,39118.8,INR,MRCJ18II2,Grocery,UPI,POS,Web,DEVHZEKPT,228.42.216.110,70,USA,3203,1,0,0
TXNWK5L5M,CUSTXTJJF1,2023-08-12 12:55:00,4697.99,INR,MRCWSJQML,Luxury,Credit Card,Online,Tablet,DEVBH8EX0,231.203.218.103,60,Singapore,1385,1,0,0
TXNSS66WE,CUSTL0190I,2023-11-18 10:45:00,32787.19,INR,MRCNZ6X3Q,Gaming,UPI,Mobile App,Web,DEVUKD72N,245.51.186.61,47,USA,1417,1,0,0
TXNUF3D6M,CUSTH0TABY,2023-12-21 05:45:00,13694.49,INR,MRCP9L2U0,Electronics,Credit Card,Online,iOS,DEV3RKBQ1,188.149.77.72,68,India,1277,1,0,1
TXNUNH3V8,CUST1RDU2S,2023-05-05 16:08:00,7004.69,INR,MRCI3Q50I,Grocery,Debit Card,Mobile App,Android,DEVWDMAWY,162.36.211.109,65,India,3228,1,0,1
TXNFT87E8,CUSTUTV9UJ,2023-10-27 05:51:00,17541.89,INR,MRCZX9R5N,Electronics,Wallet,Online,Tablet,DEVWGJPNN,211.37.74.162,18,Germany,87,1,0,0
TXN5D17NR,CUSTIX58XT,2023-09-30 14:51:00,21317,INR,MRCFJKTQP,Grocery,UPI,Online,iOS,DEVVJ5DUB,45.111.181.132,20,Germany,1401,1,0,0
TXNZX4O5H,CUSTDIVRAA,2023-08-27 13:58:00,13660.52,INR,MRCZ8FEED,Travel,Credit Card,Online,Tablet,DEVZJAFIA,22.220.136.56,55,Germany,3074,1,1,1
TXNRY6C24,CUST3OSKA1,2023-04-28 16:59:00,39915.3,INR,MRC1TWTUL,Luxury,Net Banking,Online,Web,DEV5IO0EQ,61.223.109.107,30,India,2276,0,0,0
TXNULSVTP,CUSTA2U8RZ,2023-10-16 22:11:00,34013.1,INR,MRCB5RUTV,Electronics,Wallet,Mobile App,Android,DEVS1ONQS,46.80.69.159,41,India,178,1,0,0
TXNN5KT05,CUSTZIT4BU,2023-08-20 10:02:00,31604.49,INR,MRCL9KEH1,Fashion,Debit Card,POS,Android,DEVUUR3GW,227.110.127.192,54,Germany,1165,1,0,0
TXNJFRPIM,CUSTKUSPTB,2023-04-20 13:12:00,12889.36,INR,MRC30XGMJ,Fashion,Net Banking,POS,Tablet,DEVKPTC69,175.140.147.232,28,Germany,2488,1,0,1
TXNOLF65F,CUST04PR16,2023-09-15 00:39:00,47426.57,INR,MRCK15OTN,Luxury,Wallet,Mobile App,Tablet,DEVJ86S83,62.62.238.166,48,India,2732,1,0,0
TXN7AZMDI,CUST30E2WN,2023-06-15 06:04:00,15081.87,INR,MRCPGDPFQ,Grocery,UPI,Online,iOS,DEVBE7RBD,88.53.105.175,68,USA,3003,1,0,0
TXNQL9JYO,CUSTOZ7B3U,2023-08-27 05:58:00,20424.51,INR,MRCD73K1E,Fashion,Debit Card,Online,Web,DEV6837WA,164.8.29.127,34,USA,676,1,0,1
TXN47RFN4,CUSTXCVKOC,2023-12-16 00:25:00,42144.76,INR,MRCS76DYW,Grocery,Credit Card,POS,Android,DEVH2O0ZJ,55.209.136.37,28,USA,2988,1,0,1
TXNASHVIR,CUSTKXG3R3,2023-05-11 03:53:00,16437.24,INR,MRC5E6BGH,Grocery,Credit Card,POS,Tablet,DEVNG23PM,171.192.225.240,35,UK,723,0,0,0
TXNR1KSAE,CUSTNPHNFU,2023-02-19 17:19:00,35038.97,INR,MRCALN91P,Luxury,UPI,POS,Android,DEVYL3LGU,59.159.76.12,69,UAE,2242,0,0,0
TXN4MXQ0C,CUSTI9LZHS,2023-12-11 23:20:00,4553.12,INR,MRCJFJF1V,Electronics,UPI,Online,Web,DEVDKH17I,61.120.205.129,34,USA,137,0,0,0
TXNW7AWAU,CUSTAXIVS1,2023-01-29 12:18:00,47648.43,INR,MRC4FAO8A,Luxury,Wallet,Mobile App,iOS,DEV5PRTJO,218.227.114.190,23,UAE,95,1,0,0
TXNXD2S06,CUST6SI1W7,2023-06-07 17:27:00,25881.7,INR,MRCIWY879,Gaming,Net Banking,Mobile App,Android,DEVR1M4I7,86.48.69.55,23,Germany,2360,1,0,0
TXNFESH59,CUSTF5A0Q4,2023-03-15 05:06:00,18627.68,INR,MRCFY4ONT,Electronics,Net Banking,Mobile App,Web,DEV36D9AF,240.200.181.243,22,India,2012,1,0,0
TXNXWQQ3U,CUSTNSPGEM,2023-05-11 14:54:00,15539.68,INR,MRC289F7K,Fashion,Credit Card,Online,Web,DEVS5Z8U4,32.76.148.176,50,India,1543,1,0,0
TXNIB1JLE,CUSTN3QEHJ,2023-08-19 23:17:00,15008.77,INR,MRCE5831L,Travel,UPI,Online,Web,DEVMZKEVE,116.54.210.181,69,USA,711,1,0,0
TXN1JHWBZ,CUST3R19EO,2023-01-16 01:43:00,30719.38,INR,MRC2FRXPG,Travel,Debit Card,Online,iOS,DEVP6XB7R,174.83.108.65,50,UK,3608,1,0,0
TXN49JK6T,CUST254PJR,2023-08-23 04:18:00,40163.07,INR,MRCMNJ7CQ,Pharma,Net Banking,Mobile App,iOS,DEVV1PENZ,236.80.119.230,61,Germany,2662,1,0,0
TXNW2N11G,CUSTH2Y23G,2023-12-09 12:32:00,5767.12,INR,MRCHF5K4Y,Gaming,Wallet,POS,Web,DEVESX7PZ,159.199.9.234,42,USA,2514,1,0,1
TXNCL57R9,CUSTGOVW0F,2023-12-19 10:03:00,20269.82,INR,MRCPAND6Q,Travel,Wallet,Mobile App,Tablet,DEVPIHFPY,120.126.240.64,65,UAE,21,1,0,0
TXNPE7R0O,CUST0FFFT9,2023-02-02 19:14:00,44160.97,INR,MRC6F9NYP,Grocery,Wallet,Online,iOS,DEV65TJE2,175.248.20.158,53,UAE,2169,1,0,0
TXNA30ZVJ,CUSTAI0YQK,2023-01-15 18:17:00,44083.22,INR,MRC46S11T,Fashion,UPI,Mobile App,Tablet,DEVTLDK57,103.180.161.44,61,USA,2582,1,0,0
TXNKYDY45,CUSTEXGK4E,2023-04-20 12:21:00,33416.28,INR,MRC9AYL3C,Travel,Credit Card,POS,Web,DEV6603VS,17.67.28.134,61,India,1213,1,0,0
TXNX13FTP,CUSTABA5SQ,2023-05-22 13:54:00,47905.83,INR,MRCQ84AQU,Gaming,Debit Card,Online,Tablet,DEVSOB2TI,2.215.207.121,45,Germany,553,1,0,0
TXNWIKRTB,CUSTGBDMDN,2023-12-29 12:32:00,29633.67,INR,MRCAQBMXC,Travel,Credit Card,POS,Web,DEVC2MBAU,61.66.2.79,23,India,84,1,0,1
TXNR0KKZP,CUST44LXC6,2023-12-16 07:17:00,24479.13,INR,MRC1WG6LQ,Gaming,Net Banking,Online,Android,DEV72JQ11,28.144.229.184,21,Germany,3504,1,0,1
TXN9LP4MX,CUSTIQGTBQ,2023-05-27 09:49:00,21152.68,INR,MRCR95SVX,Luxury,UPI,POS,iOS,DEV2KPYIC,30.170.56.170,56,Singapore,295,1,0,1
TXNLIEPKP,CUSTHIK7CE,2023-03-17 05:42:00,4334.31,INR,MRCZRDF9D,Fashion,Net Banking,Mobile App,Tablet,DEVADTZRC,224.117.89.32,62,UAE,2333,1,0,0
TXNS1R8HO,CUSTTG0LSN,2023-12-31 17:31:00,36699.34,INR,MRCD0Z2I3,Grocery,Wallet,POS,Web,DEVIAXR3J,157.199.69.81,60,India,2288,1,0,1
TXNE33MYS,CUSTEQJSFJ,2023-10-16 15:57:00,2863.83,INR,MRC0M21C9,Gaming,Net Banking,Online,Tablet,DEVBMBNO1,169.75.81.105,69,UAE,1127,0,0,0
TXNHFC7A6,CUST5EGUPT,2023-07-21 07:12:00,39269.56,INR,MRCJNQ2WF,Pharma,Net Banking,Mobile App,Web,DEVCQEM8D,227.238.215.33,27,UAE,176,1,0,0
TXNPKKK5Q,CUSTJWTKE0,2023-04-16 01:50:00,25141.26,INR,MRCJYV9WB,Luxury,UPI,Online,Web,DEVAIK24C,70.223.19.91,22,India,3187,0,0,0
TXN9V1CI4,CUSTZLVBIL,2023-02-18 03:37:00,36048.63,INR,MRCHFULDX,Luxury,Net Banking,POS,Web,DEV2V1HE2,241.178.234.149,46,Germany,3303,1,0,0
TXNX81PIU,CUSTBCTOVO,2023-09-10 21:40:00,20333.98,INR,MRC2FBV9F,Pharma,Credit Card,POS,Tablet,DEV4Q07IJ,213.179.126.64,64,Germany,2795,1,0,0
TXNBVT8CS,CUSTT5W5TS,2023-08-22 22:08:00,29005.88,INR,MRC88QHDB,Gaming,Net Banking,Online,iOS,DEVOFIUWB,174.176.181.182,43,Singapore,46,1,0,1
TXNMB8IPC,CUSTM7AL3J,2023-06-15 14:58:00,24204.04,INR,MRCGKG5ZK,Grocery,Credit Card,Online,Web,DEVG8GZE5,252.100.184.99,19,USA,788,1,0,0
TXN676D8C,CUSTZFQEE2,2023-02-26 00:44:00,12935.42,INR,MRCMB39SR,Pharma,Wallet,POS,Android,DEVCACI2L,131.20.115.14,41,India,1499,1,0,0
TXNCMZTDY,CUSTD2R9AE,2023-07-25 00:25:00,25598.89,INR,MRCXURC8T,Travel,Net Banking,Online,iOS,DEVMYBU6S,166.84.186.118,21,UAE,916,1,0,0
TXNSZMBNJ,CUSTVLFML0,2023-08-10 21:21:00,47976.46,INR,MRC6SRY40,Electronics,Debit Card,Mobile App,Android,DEV9BZV26,107.56.201.102,30,UAE,3542,1,0,0
TXNHGDYWG,CUSTQI9KVA,2023-05-10 21:01:00,511190.08,INR,MRC4JE6CC,Travel,Net Banking,POS,iOS,DEVFXPCW4,25.228.230.199,46,UAE,2011,1,0,1
TXNND1FYF,CUST1MXAEC,2023-07-22 04:10:00,49043.98,INR,MRC63S9JL,Electronics,Wallet,Online,Tablet,DEVVCJ9EW,96.70.193.176,56,USA,3470,1,0,0
TXNW3NS9K,CUSTS7YFAS,2023-06-07 12:18:00,2299.5,INR,MRC7M8LEO,Grocery,UPI,POS,Android,DEVVM3RA2,161.60.219.219,29,UAE,98,1,0,0
TXN71RRYN,CUSTZSCPR8,2023-11-06 05:59:00,44905.15,INR,MRCQVUAVI,Electronics,Wallet,Online,iOS,DEVN2L0N5,147.203.124.150,41,Singapore,171,1,0,0
TXNOJNKEY,CUSTBVRK36,2023-06-20 21:08:00,30574.63,INR,MRCBZX6SB,Fashion,Wallet,Online,iOS,DEVQW4KAZ,243.213.91.109,66,India,333,1,0,0
TXNVZIW79,CUSTYE4KV8,2023-01-06 14:43:00,15833.12,INR,MRC6UTEAU,Grocery,Wallet,POS,Web,DEV9KBO8A,10.245.100.152,53,UAE,3447,1,0,0
TXNOATH1L,CUSTK8DYLU,2023-09-20 17:48:00,41011.04,INR,MRCHZIY5X,Pharma,Debit Card,POS,iOS,DEVVCL42W,37.236.177.218,43,Germany,2871,1,0,0
TXN5BW8KF,CUSTFA9PC4,2023-06-15 04:32:00,35997.33,INR,MRCGZ82LL,Travel,Wallet,Online,iOS,DEVWEDXT5,31.179.27.70,21,UK,2655,1,0,0
TXNPZTRC9,CUSTZOKYEX,2023-10-11 06:00:00,45921.14,INR,MRC1GLJ8M,Pharma,Wallet,POS,iOS,DEV55J9EV,135.26.161.156,47,Germany,348,1,0,0
TXNIQAUTX,CUSTEH3ZWR,2023-09-27 15:45:00,26178.16,INR,MRCRZR9F5,Travel,Net Banking,Mobile App,Web,DEV8UCVX8,63.33.117.115,30,UAE,1950,1,0,0
TXNWW77AW,CUSTQOHON5,2023-09-30 11:44:00,39234.82,INR,MRCK9RN4C,Fashion,Debit Card,Mobile App,Tablet,DEVLR5RQL,41.131.204.97,48,India,3505,0,0,0
TXN3LKHRS,CUSTJ2EGE3,2023-11-21 14:20:00,6695.59,INR,MRCNRC6PY,Grocery,Net Banking,Mobile App,Web,DEV8UQ1XC,22.65.12.123,32,UAE,3439,1,0,0
TXN18KI35,CUST57RASZ,2023-10-05 21:12:00,45493.83,INR,MRC03H316,Fashion,Wallet,Mobile App,iOS,DEVZPJG1K,239.181.230.157,45,UK,1153,1,0,0
TXNA7T1L5,CUSTVDFCHF,2023-08-21 02:17:00,9492.75,INR,MRCXWXIB5,Pharma,Net Banking,POS,iOS,DEV2UOLE8,112.222.21.234,27,USA,91,1,1,1
TXN6GYSW5,CUSTV2C059,2023-01-21 02:55:00,24346.22,INR,MRCSY10GV,Gaming,Debit Card,Online,Tablet,DEVEOJXG9,50.108.29.174,55,UAE,1902,0,0,0
TXN58QP27,CUSTR3897P,2023-07-09 23:24:00,25285.86,INR,MRCLGV3FR,Grocery,UPI,POS,iOS,DEVKCFSNQ,172.226.56.140,27,UAE,3237,1,0,0
TXN6I4AYB,CUST5BS6KK,2023-09-19 02:22:00,12655.5,INR,MRCM11ZY5,Pharma,Debit Card,Mobile App,Android,DEV72E84B,144.194.202.37,27,USA,2996,1,0,0
TXNHCI47Q,CUSTGHKK20,2023-10-29 12:08:00,27472.94,INR,MRCEL6ICU,Pharma,UPI,Online,Android,DEVGUK27E,57.164.29.173,47,Singapore,507,1,0,0
TXNJL23YY,CUSTE7V4P6,2023-07-07 18:30:00,15734.38,INR,MRC050QVB,Travel,Credit Card,Mobile App,Web,DEV1QGK3O,8.185.208.159,70,UAE,645,1,0,0
TXNBA450D,CUSTXGEV3G,2023-05-30 13:13:00,42882.01,INR,MRCZ538FR,Gaming,Debit Card,POS,Android,DEVJ5RCX9,47.134.197.234,29,Germany,3578,1,0,0
TXNBU598U,CUSTOFBASI,2023-01-31 03:22:00,3843.84,INR,MRCU0DU72,Gaming,Credit Card,Online,iOS,DEV00QLH4,151.254.221.151,70,Germany,184,0,0,0
TXN9N0QS7,CUSTQ4X1HJ,2023-07-07 12:58:00,23121.59,INR,MRCLU1XYG,Fashion,Wallet,POS,Tablet,DEVUJCLKM,234.86.242.202,40,UK,1179,1,0,0
TXNVDLM0E,CUSTV0OV37,2023-06-05 08:25:00,1819.88,INR,MRCZPRD4N,Pharma,UPI,Mobile App,Web,DEVLM8HJS,124.9.21.134,46,UAE,401,0,1,1
TXNMO0GSI,CUST34A08L,2023-06-25 12:24:00,35309.54,INR,MRCK7VX8X,Luxury,Wallet,Online,Web,DEVX0GNUP,221.232.176.111,44,India,1898,1,0,0
TXNJNPDL8,CUSTGOGNY7,2023-06-30 04:10:00,36405.54,INR,MRCURHLA6,Travel,Credit Card,POS,Tablet,DEVD6J86Y,219.168.175.5,52,UAE,1111,1,0,0
TXNTQ90D5,CUSTM1R86P,2023-08-31 09:53:00,623333.75,INR,MRCO5QC0Z,Pharma,UPI,Mobile App,Tablet,DEVE8SY9X,64.179.201.90,18,UAE,578,1,1,1
TXNRWT9WN,CUSTUR3BFU,2023-01-08 07:20:00,43477.86,INR,MRCXWJWSF,Grocery,Debit Card,Online,Android,DEV18ZL2Y,42.34.198.195,45,Germany,2101,1,0,0
TXNL2648T,CUSTOFYH3Q,2023-09-20 00:36:00,38775.42,INR,MRCXONEXA,Pharma,Net Banking,Online,Tablet,DEVEE8A9O,113.49.240.60,19,India,186,1,0,0
TXNNL1FE4,CUST7TYMOE,2023-10-07 20:30:00,25086.41,INR,MRCZ25EV4,Pharma,Net Banking,Online,iOS,DEVR8BI7A,19.198.68.33,42,Singapore,504,1,0,0
TXNCY8QWG,CUST1PZOLR,2023-01-22 22:26:00,26575.24,INR,MRCTRN0PW,Travel,UPI,POS,Web,DEV31TDVO,219.223.36.157,69,India,666,1,0,0
TXNCJF43B,CUST260WOM,2023-04-25 21:05:00,34182.07,INR,MRC65UCGW,Pharma,UPI,Online,Android,DEVRR3SQ3,153.141.186.24,69,Germany,997,1,0,1
TXNR8LRK1,CUSTV8Z82Z,2023-03-14 16:04:00,42819.14,INR,MRC5OVTSP,Gaming,Debit Card,Online,Android,DEVT1Z42Y,250.177.237.49,60,India,433,1,0,0
TXN749DQ2,CUSTML20WB,2023-11-03 22:45:00,27690.38,INR,MRCACDX4D,Pharma,Debit Card,Online,Tablet,DEV5QDYN1,224.154.226.172,57,UAE,1870,0,0,0
TXNNR9QZH,CUSTJGQZAZ,2023-08-21 02:37:00,40510.84,INR,MRC7IN2CE,Luxury,Wallet,Online,Android,DEVLAJRVH,240.248.115.222,20,Germany,2377,1,0,0
TXNY0KOXS,CUST5NOD15,2023-10-25 14:52:00,2473.76,INR,MRC0DTFV9,Travel,Net Banking,POS,Web,DEVNVDVSA,82.136.23.151,21,USA,1157,1,0,0
TXNYGKQ9V,CUSTEDOYGE,2023-02-24 18:15:00,21433.64,INR,MRCQMCPV9,Pharma,Credit Card,POS,Web,DEVQDYAXN,207.220.56.62,67,Germany,2414,1,0,0
TXN6IRUQC,CUSTPQ19M2,2023-08-28 17:56:00,487.26,INR,MRC0V0TRS,Travel,Debit Card,Mobile App,iOS,DEVTIPDAW,71.43.36.48,32,UAE,2141,1,0,0
TXNYR0SHH,CUST8BE0PH,2023-06-19 01:53:00,42633.32,INR,MRCKTCFWJ,Grocery,Wallet,Online,Android,DEVPDBYNH,160.80.135.37,30,Singapore,3116,1,0,0
TXNKFXL13,CUSTKVCJXD,2023-06-13 12:57:00,33447.11,INR,MRCBBO1RP,Grocery,Wallet,POS,Tablet,DEV950R65,169.103.218.28,47,India,3463,0,0,0
TXNU9ID4U,CUST7E5VLE,2023-05-17 02:35:00,36235.95,INR,MRCFPLZKA,Fashion,Credit Card,Online,Android,DEVGRVX7K,162.109.153.206,44,USA,1062,1,0,0
TXNDXBAD8,CUSTSMWUZF,2023-09-30 03:01:00,16937.65,INR,MRCIZVQTN,Travel,UPI,Mobile App,iOS,DEVR0I4QE,81.227.87.181,24,UAE,3280,1,0,0
TXN9QZ5CI,CUSTK50JMS,2023-10-30 05:10:00,12816.87,INR,MRCS5SBDL,Grocery,Credit Card,Online,iOS,DEVK729KH,49.244.109.152,37,Singapore,2124,0,0,0
TXNVXICZL,CUSTK1QFZX,2023-08-26 11:24:00,4183.96,INR,MRCTDQBQV,Grocery,UPI,Mobile App,Android,DEV80UJEQ,53.250.128.144,44,UK,1497,0,0,0
TXN60G6KR,CUSTACFMQN,2023-08-10 20:14:00,33206.41,INR,MRC01F3WQ,Travel,Debit Card,Mobile App,Tablet,DEV9XAMCW,174.31.156.189,20,UAE,2196,1,0,0
TXNGZJQCK,CUSTM2TG6V,2023-12-31 02:53:00,45614.93,INR,MRC6OFLYP,Electronics,Credit Card,Online,Tablet,DEVYQCYJE,117.69.188.57,34,Germany,4,1,0,0
TXNT1PIB5,CUSTSQ1GX2,2023-09-05 23:30:00,21967.64,INR,MRCUQ0AU6,Travel,Wallet,Mobile App,Tablet,DEV3P89SM,141.4.180.26,47,UK,2527,1,0,0
TXNGO6ZXO,CUSTCOLHSH,2023-03-31 08:43:00,11583.7,INR,MRC5P2Q1J,Pharma,UPI,POS,Android,DEVV8L2ZA,210.5.72.130,29,USA,995,1,0,1
TXNRVM31D,CUSTRV2QH3,2023-03-20 10:07:00,15074.66,INR,MRC406BYT,Grocery,Debit Card,POS,Web,DEVL3VXCB,230.163.116.240,57,India,320,1,0,0
TXNL1PYDA,CUSTA0LG5R,2023-03-31 21:09:00,8867.86,INR,MRCDN7S3W,Fashion,Wallet,Mobile App,Tablet,DEV3036RJ,124.212.112.113,30,UK,1598,0,0,0
TXN0KPUQ4,CUSTIJ450F,2023-02-27 11:49:00,5102.36,INR,MRCZZ1IZJ,Travel,Debit Card,POS,iOS,DEV7UC1KT,65.96.24.16,49,Singapore,2020,1,0,0
TXNS55FGB,CUST3UC09P,2023-12-05 18:01:00,5609,INR,MRC7K44JQ,Luxury,UPI,POS,Web,DEV2FAHPY,142.167.95.184,44,India,1350,0,0,0
TXN8GTC98,CUSTBK0NLX,2023-01-01 01:50:00,2453.71,INR,MRCY3SUXB,Travel,Wallet,Online,Tablet,DEVHPTTE1,193.123.163.179,32,UAE,3517,0,0,0
TXNXPO2V8,CUSTICFOT1,2023-06-24 18:43:00,33014.24,INR,MRC80O02H,Electronics,Net Banking,Mobile App,Tablet,DEVPWNYYB,212.50.69.239,18,UAE,3543,1,0,1
TXNYKMOB2,CUSTB3J11D,2023-04-05 02:40:00,42642.1,INR,MRCFVDU0W,Luxury,Credit Card,Mobile App,Web,DEVT689YP,173.40.244.149,46,Singapore,2330,1,1,1
TXN4IWIYF,CUSTEYR977,2023-10-10 23:19:00,42073.68,INR,MRCPIJUBQ,Luxury,Net Banking,Mobile App,Web,DEVUE3JDZ,165.135.70.171,61,Singapore,50,1,0,0
TXNCBVX27,CUSTF291BQ,2023-11-06 04:12:00,613410.29,INR,MRCEJN71E,Grocery,Credit Card,Online,Android,DEVJKN7O0,13.163.37.199,61,India,3300,1,0,1
TXNGE4KW3,CUSTAYGOCQ,2023-12-04 07:42:00,37041.04,INR,MRCUPPYGJ,Luxury,UPI,POS,iOS,DEVAYD240,142.234.104.170,28,India,1900,1,0,0
TXNJBX2BG,CUSTYOISEI,2023-06-25 00:30:00,413.66,INR,MRC2JBHPD,Travel,Credit Card,Mobile App,iOS,DEVCV435N,255.61.248.29,66,USA,3618,1,0,0
TXNJTIO4C,CUSTX8UN6G,2023-02-04 04:28:00,16359.06,INR,MRC7ZK9F9,Electronics,UPI,Mobile App,Tablet,DEV4P2LN1,139.254.172.182,62,UAE,3621,0,0,0
TXN62KGIB,CUSTI32BR7,2023-02-11 14:13:00,29504.23,INR,MRC8EH8J2,Travel,Debit Card,POS,Android,DEV2BRSGB,13.109.103.140,56,Germany,1765,1,0,0
TXNXO5M7N,CUSTFBHD8J,2023-11-20 23:31:00,37219.16,INR,MRCOOXEVB,Grocery,Wallet,Mobile App,iOS,DEVAC0Z0N,160.83.212.213,61,UK,1956,0,0,0
TXNQR1MJ0,CUST4CGY5R,2023-01-29 04:36:00,37389.89,INR,MRCQ5X0B9,Electronics,Net Banking,POS,Android,DEVP7G4HW,58.203.130.232,49,India,300,1,0,0
TXNCW59TT,CUSTNOWEVT,2023-07-16 18:53:00,30390.39,INR,MRCIJ1WUA,Luxury,Credit Card,Mobile App,Android,DEVZTUMJI,24.200.197.171,53,USA,1890,1,0,0
TXNATRE57,CUST7GL8EO,2023-12-11 12:03:00,35378.38,INR,MRCIOG8LC,Gaming,Debit Card,POS,Android,DEVHGDRDU,180.119.121.82,36,USA,386,1,0,0
